ACRS,0.612,Pharmaceuticals
BW,1.95,Heavy Electrical Equipment
OIS,2.93,Oil and Gas Equipment and Services
TIPT,1.1,Property and Casualty Insurance
NTGR,0.721,Communications Equipment
FC,1.25,Research and Consulting Services
SLDP,1.38,Automotive Parts and Equipment
AORT,1.39,Health Care Equipment
SD,2.35,Oil and Gas Exploration and Production
EVC,1.2,Broadcasting
CERS,0.967,Health Care Supplies
CAC,0.734,Regional Banks
KRNY,0.632,Regional Banks
BV,1.33,Environmental and Facilities Services
RUTH,1.86,Restaurants
BLNK,3.08,Electrical Components and Equipment
ASPN,2.18,Specialty Chemicals
PGC,1.06,Regional Banks
EBS,0.939,Biotechnology
HVT,1.35,Homefurnishing Retail
ARTN.A,0.146,Water Utilities
ALEC,0.834,Biotechnology
BH,1.64,Restaurants
SBOW,2.35,Oil and Gas Exploration and Production
ALTG,1.56,Trading Companies and Distributors
PMTS,1.24,"Technology Hardware, Storage and Peripherals"
CLDT,1.81,Hotel and Resort REITs
TSVT,1.51,Biotechnology
SRI,1.33,Automotive Parts and Equipment
CVGW,0.686,Packaged Foods and Meats
GOOD,1.12,Diversified REITs
CFB,1.04,Regional Banks
NPK,0.663,Aerospace and Defense
ADV,1.63,Advertising
MBI,1.24,Property and Casualty Insurance
LIND,2.35,"Hotels, Resorts and Cruise Lines"
SMRT,1.87,Electronic Equipment and Instruments
CATC,0.51,Regional Banks
HTBK,0.962,Regional Banks
MCS,1.58,Movies and Entertainment
AGEN,1.49,Biotechnology
JANX,1.73,Biotechnology
DXPE,1.86,Trading Companies and Distributors
ACCO,1.85,Office Services and Supplies
CRMT,1.42,Automotive Retail
COOK,1.98,Household Appliances
POWL,0.958,Electrical Components and Equipment
HCKT,0.882,IT Consulting and Other Services
DHIL,0.893,Asset Management and Custody Banks
SHCR,0.417,Health Care Technology
HIFS,0.914,Regional Banks
AVTE,0.816,Biotechnology
SKYT,2.59,Semiconductors
DGIC.A,-0.015,Property and Casualty Insurance
PLCE,2,Apparel Retail
CCBG,0.628,Regional Banks
AMRS,1.1,Specialty Chemicals
REX,0.968,Oil and Gas Refining and Marketing
MXCT,0.705,Life Sciences Tools and Services
ACRE,1.46,Mortgage REITs
IRMD,1.05,Health Care Equipment
DOMO,2.18,Application Software
ABUS,2.26,Biotechnology
VHI,1.48,Specialty Chemicals
CDNA,1.03,Biotechnology
EDIT,1.9,Biotechnology
MBWM,1.02,Regional Banks
MYPS,0.342,Interactive Home Entertainment
EGY,1.6,Oil and Gas Exploration and Production
OLP,1.35,Diversified REITs
TRC,0.694,Diversified Real Estate Activities
ITOS,1.42,Biotechnology
CMBM,0.851,Communications Equipment
LBC,0.707,Regional Banks
CPF,1.12,Regional Banks
BZH,2.15,Homebuilding
SSTI,1.37,Application Software
HBNC,0.902,Regional Banks
MSBI,0.865,Regional Banks
CECO,1.32,Environmental and Facilities Services
NESR,0.891,Oil and Gas Equipment and Services
WRLD,1.28,Consumer Finance
BVH,1.71,"Hotels, Resorts and Cruise Lines"
TRDA,0.781,Biotechnology
FMNB,0.843,Regional Banks
SLGC,1.93,Life Sciences Tools and Services
EZPW,1.23,Consumer Finance
BELF.B,1.68,Electronic Components
EOLS,1.91,Pharmaceuticals
CCB,1.1,Regional Banks
TILE,1.91,Office Services and Supplies
EGHT,1.31,Application Software
LEU,2.11,Coal and Consumable Fuels
HA,1.93,Passenger Airlines
MVIS,3.21,Electronic Equipment and Instruments
CVLG,1.39,Cargo Ground Transportation
ATCX,1.09,Research and Consulting Services
LASR,2.26,Electronic Equipment and Instruments
GCO,1.95,Apparel Retail
CUTR,1.58,Health Care Equipment
NSTG,1.59,Life Sciences Tools and Services
FARO,1.33,Electronic Equipment and Instruments
EVLV,1.32,Electronic Equipment and Instruments
IVR,1.55,Mortgage REITs
HCI,0.804,Property and Casualty Insurance
XPER,2.108969697,Systems Software
LXRX,1.32,Biotechnology
DTC,2.32,Leisure Products
UWMC,1.49,Commercial and Residential Mortgage Finance
VALU,0.585,Financial Exchanges and Data
LXFR,0.975,Industrial Machinery and Supplies and Components
WSR,1.24,Retail REITs
CSV,0.832,Specialized Consumer Services
MPX,1.2,Leisure Products
ERAS,1.59,Biotechnology
EVER,1.23,Interactive Media and Services
CURV,1.72,Apparel Retail
THFF,0.567,Regional Banks
GATO,2.25,Silver
KBAL,0.979,Office Services and Supplies
LQDA,0.105,Pharmaceuticals
IBEX,0.664,Data Processing and Outsourced Services
FNKO,1.59,Distributors
MRSN,1.8,Biotechnology
MGNX,1.95,Biotechnology
OSUR,0.089,Health Care Supplies
KPTI,0.037,Biotechnology
ZYXI,0.662,Health Care Equipment
LOVE,2.41,Home Furnishings
FFIC,0.698,Regional Banks
SB,0.922,Marine Transportation
OPY,1.16,Investment Banking and Brokerage
VLD,2.99,Industrial Machinery and Supplies and Components
RMR,1.49,Diversified Real Estate Activities
BOOM,1.61,Oil and Gas Equipment and Services
VVI,1.77,Diversified Support Services
CPSI,0.732,Health Care Technology
BFST,0.811,Regional Banks
MCBS,0.395,Regional Banks
MITK,0.796,Application Software
PACK,1.61,Paper and Plastic Packaging Products and Materials
AMSW.A,0.823,Application Software
OABI,2.594117647,Life Sciences Tools and Services
ARL,0.559,Real Estate Operating Companies
WVE,-0.867,Pharmaceuticals
PNTG,2.11,Health Care Facilities
HTBI,0.65,Regional Banks
SGHT,1.78,Health Care Equipment
SMBC,0.894,Regional Banks
EWTX,-0.07,Pharmaceuticals
NRIX,1.72,Biotechnology
LUNG,0.32,Health Care Supplies
ANIK,0.86,Biotechnology
FFWM,0.957,Regional Banks
QTRX,1.37,Life Sciences Tools and Services
RSVR,1.29,Movies and Entertainment
ORC,1.64,Mortgage REITs
ATRO,1.6,Aerospace and Defense
SRRK,0.784,Biotechnology
LQDT,1.54,Diversified Support Services
ONTF,0.078,Application Software
SIGA,0.869,Pharmaceuticals
CMPX,0.472,Biotechnology
CTLP,1.79,Transaction and Payment Processing Services
AROW,0.682,Regional Banks
OCUL,1.27,Pharmaceuticals
RYAM,3.15,Specialty Chemicals
EBIX,2.42,Application Software
MPB,0.566,Regional Banks
FCBC,0.535,Regional Banks
QRTE.A,1.94,Broadline Retail
CLOV,2.1,Managed Health Care
ANGO,0.622,Health Care Equipment
CCNE,0.847,Regional Banks
MLR,1.01,Construction Machinery and Heavy Transportation Equipment
AXGN,0.541,Health Care Equipment
CGEM,0.119,Biotechnology
ONEW,2.46,Automotive Retail
NVEC,1.19,Semiconductors
IRON,2.847781333,Biotechnology
RXT,1.41,Internet Services and Infrastructure
SENE.A,0.711,Packaged Foods and Meats
BHB,0.805,Regional Banks
NRDY,1.39,Education Services
CTO,0.659,Diversified REITs
BRT,1.09,Multi-Family Residential REITs
HDSN,1.48,Trading Companies and Distributors
LAW,1.86,Application Software
DMRC,1.49,Application Software
CRD.A,0.659,Insurance Brokers
SMBK,0.743,Regional Banks
HOV,2.56,Homebuilding
AVNW,1.66,Communications Equipment
DJCO,0.841,Publishing
ATLC,1.75,Consumer Finance
METC,1.13,Steel
BWMN,0.873,Construction and Engineering
NGMS,1.48,Casinos and Gaming
MDXG,1.6,Biotechnology
BAND,1.26,Alternative Carriers
GCBC,0.283,Regional Banks
VNDA,0.716,Biotechnology
EQBK,0.785,Regional Banks
THRX,2.29,Pharmaceuticals
GLUE,1.98,Biotechnology
MOFG,0.969,Regional Banks
BFLY,1.81,Health Care Equipment
MVST,1.27,Construction Machinery and Heavy Transportation Equipment
TCMD,1.2,Health Care Equipment
ALLK,0.479,Biotechnology
ONL,0.641,Office REITs
PWP,1.62,Investment Banking and Brokerage
LYTS,1.09,Electrical Components and Equipment
EBTC,0.515,Regional Banks
HIPO,0.758,Insurance Brokers
BBCP,1.08,Construction and Engineering
IBCP,0.956,Regional Banks
ATXS,0.894,Biotechnology
MCB,1.09,Regional Banks
EGRX,0.916,Biotechnology
TPB,0.493,Tobacco
VMD,0.95,Health Care Services
ALPN,1.29,Biotechnology
FSBC,0.656,Regional Banks
STOK,0.421,Biotechnology
TCI,0.521,Real Estate Operating Companies
RMNI,0.873,Application Software
SPFI,0.642,Regional Banks
NUVB,0.663,Pharmaceuticals
GAMB,0.59,Advertising
SLQT,0.378,Insurance Brokers
GLDD,0.976,Construction and Engineering
ALVR,0.843,Biotechnology
GNE,0.384,Electric Utilities
ZUMZ,1.5,Apparel Retail
VOR,-0.69,Biotechnology
GEVO,3.08,Oil and Gas Refining and Marketing
HYLN,1.51,Construction Machinery and Heavy Transportation Equipment
ASRT,1.39,Pharmaceuticals
NETI,1.09,Marine Transportation
LOCO,1.31,Restaurants
DNMR,1.42,Specialty Chemicals
AURA,0.804,Biotechnology
MCBC,0.654,Regional Banks
CLAR,0.949,Leisure Products
BMRC,0.732,Regional Banks
VIGL,0.836,Biotechnology
DSKE,1.88,Cargo Ground Transportation
TNGX,1.73,Biotechnology
CMTL,1.72,Communications Equipment
WSBF,0.439,Commercial and Residential Mortgage Finance
NAUT,0.703,Life Sciences Tools and Services
SMTI,1.89,Health Care Supplies
RRBI,0.608,Regional Banks
NR,2.85,Oil and Gas Equipment and Services
DXLG,1.48,Apparel Retail
PTRA,1.19,Construction Machinery and Heavy Transportation Equipment
UTMD,0.167,Health Care Supplies
VERA,-0.035,Biotechnology
REI,1.96,Oil and Gas Exploration and Production
MRNS,1.21,Pharmaceuticals
TREE,1.93,Consumer Finance
TTI,2.59,Oil and Gas Equipment and Services
SENS,0.926,Health Care Equipment
BNGO,2.32,Life Sciences Tools and Services
BLUE,0.987,Biotechnology
HMST,0.993,Regional Banks
AMNB,0.96,Regional Banks
TARS,0.693,Pharmaceuticals
INSE,1.66,Casinos and Gaming
WLFC,1.03,Trading Companies and Distributors
CARE,0.994,Regional Banks
NGM,1.23,Pharmaceuticals
LPSN,1.58,Application Software
BGRY,1.75,Industrial Machinery and Supplies and Components
RMAX,1.45,Real Estate Services
VYGR,1.18,Biotechnology
RCEL,0.969,Biotechnology
IPI,2.02,Fertilizers and Agricultural Chemicals
GNTY,0.459,Regional Banks
CZNC,0.343,Regional Banks
NVTA,1.87,Health Care Services
VLGE.A,0.268,Food Retail
TSP,2.89,Cargo Ground Transportation
OMGA,1.82,Biotechnology
PETQ,1.87,Health Care Distributors
FMAO,0.405,Regional Banks
PETS,0.684,Other Specialty Retail
BBW,1.91,Other Specialty Retail
SKIL,1.28,Human Resource and Employment Services
WEAV,1.56,Application Software
SWIM,2.05,Leisure Products
GLRE,0.958,Reinsurance
CSTR,0.86,Regional Banks
CRBU,1.93,Biotechnology
GCMG,0.507,Asset Management and Custody Banks
KODK,3.76,"Technology Hardware, Storage and Peripherals"
SCPH,0.217,Pharmaceuticals
DHC,1.71,Health Care REITs
OUST,2.57,Electronic Equipment and Instruments
FF,0.718,Specialty Chemicals
KOD,1.79,Biotechnology
DSGN,1.26,Biotechnology
ALRS,0.64,Diversified Financial Services
SRDX,0.955,Health Care Equipment
HLLY,1.16,Automotive Parts and Equipment
LE,2.83,Apparel Retail
QUOT,0.97,Advertising
SPWH,0.909,Other Specialty Retail
HUMA,1.21,Biotechnology
BIG,2.04,Broadline Retail
NNOX,1.9,Health Care Equipment
TPC,1.5,Construction and Engineering
RAIN,1.66,Pharmaceuticals
RLGT,0.899,Air Freight and Logistics
RELL,0.796,Technology Distributors
AKYA,1.44,Life Sciences Tools and Services
TIG,-0.356,Property and Casualty Insurance
USX,1.75,Cargo Ground Transportation
WISH,1.56,Broadline Retail
NWPX,0.899,Construction and Engineering
PFIS,0.245,Regional Banks
OOMA,0.855,Integrated Telecommunication Services
GOEV,1.23,Automobile Manufacturers
NATH,0.195,Restaurants
AAN,1.11,Homefurnishing Retail
OSG,0.319,Oil and Gas Storage and Transportation
TG,0.908,Aluminum
WTBA,0.857,Regional Banks
FLIC,0.541,Regional Banks
JMSB,0.736,Regional Banks
HNRG,0.745,Coal and Consumable Fuels
MEC,0.868,Industrial Machinery and Supplies and Components
BWB,0.675,Regional Banks
ESQ,0.841,Regional Banks
BRCC,0.465,Packaged Foods and Meats
PSTL,0.637,Office REITs
HQI,1.09,Human Resource and Employment Services
FUBO,2.45,Interactive Media and Services
ODC,0.482,Household Products
PHAT,0.377,Pharmaceuticals
CMAX,1.88,Health Care Services
LMNR,0.616,Agricultural Products and Services
GWRS,0.73,Water Utilities
SGMO,1.17,Biotechnology
NRGV,0.057,Heavy Electrical Equipment
FISI,0.923,Regional Banks
CNSL,1.25,Integrated Telecommunication Services
NL,0.799,Office Services and Supplies
VEL,0.814,Commercial and Residential Mortgage Finance
RBB,0.84,Regional Banks
ASUR,0.712,Application Software
PRTS,2.2,Automotive Retail
OMER,1.02,Pharmaceuticals
WGS,2.21,Health Care Services
VOXX,1.4,Consumer Electronics
KNTE,0.19,Biotechnology
PEPG,2.847781333,Biotechnology
WW,1.63,Specialized Consumer Services
IMMR,1.43,"Technology Hardware, Storage and Peripherals"
SBT,0.753,Regional Banks
FNLC,0.502,Regional Banks
LVOX,-0.423,Application Software
INGN,1.05,Health Care Equipment
SOI,1.48,Oil and Gas Equipment and Services
ITIC,0.689,Property and Casualty Insurance
RBOT,1.26,Health Care Equipment
AIRS,2.37,Health Care Services
SHBI,0.878,Regional Banks
UONE,0.935,Broadcasting
UONE.K,0.935,Broadcasting
ARAY,1.52,Health Care Equipment
PRTH,0.855,Transaction and Payment Processing Services
BIVI,2.54,Biotechnology
GBIO,1.95,Biotechnology
PPTA,0.979,Gold
OTLK,0.689,Biotechnology
ORGO,1.46,Biotechnology
AVIR,0.253,Pharmaceuticals
MULN,2.91,Automobile Manufacturers
ACRV,2.847781333,Biotechnology
ATRA,0.982,Biotechnology
STRO,0.92,Biotechnology
ACNB,0.368,Regional Banks
PRPL,1.66,Home Furnishings
MASS,0.621,Electronic Equipment and Instruments
CIO,1.58,Office REITs
HLTH,1.57,Health Care Equipment
FFIE,2.1,Automobile Manufacturers
PKE,0.565,Aerospace and Defense
CMCL,0.769,Gold
EP,1.53,Oil and Gas Exploration and Production
NODK,0.263,Property and Casualty Insurance
URG,1.51,Coal and Consumable Fuels
HBCP,0.662,Regional Banks
JILL,1.3,Apparel Retail
CDXS,1.63,Life Sciences Tools and Services
PANL,0.738,Marine Transportation
DC,2.042666667,Gold
VRCA,2.03,Pharmaceuticals
PRLD,0.442,Biotechnology
NC,0.838,Coal and Consumable Fuels
AGS,2.34,Casinos and Gaming
NRIM,0.684,Regional Banks
CDZI,0.699,Water Utilities
KALV,1.11,Biotechnology
NREF,1.73,Mortgage REITs
PGEN,1.92,Biotechnology
HMPT,1.4,Commercial and Residential Mortgage Finance
HT,2.04,Hotel and Resort REITs
NGVC,0.918,Food Retail
PSTX,0.373,Biotechnology
AMPY,2.55,Oil and Gas Exploration and Production
LLAP,0.578,Aerospace and Defense
CIVB,0.793,Regional Banks
SMMF,0.433,Regional Banks
KRT,0.471,Trading Companies and Distributors
CARA,0.98,Pharmaceuticals
UIS,0.739,IT Consulting and Other Services
GCI,2.47,Publishing
DOUG,1.51,Real Estate Services
FET,2.85,Oil and Gas Equipment and Services
VUZI,2.03,Consumer Electronics
AEVA,1.19,Electronic Equipment and Instruments
MVBF,0.822,Regional Banks
GPMT,1.63,Mortgage REITs
FHTX,2.15,Biotechnology
CABA,2.57,Biotechnology
KLTR,0.588,Application Software
BSRR,0.933,Regional Banks
EHTH,0.57,Insurance Brokers
FDBC,0.355,Regional Banks
DAKT,1.15,Electronic Equipment and Instruments
BARK,1.5,Other Specialty Retail
TDUP,0.445,Apparel Retail
ORIC,0.404,Biotechnology
IMRX,0.098,Biotechnology
PFMT,-0.389,Diversified Support Services
STKS,2.23,Restaurants
CCRD,0.983,Application Software
LCTX,1.66,Biotechnology
FBIZ,0.725,Regional Banks
RNGR,1.28,Oil and Gas Equipment and Services
QIPT,1.55,Health Care Services
NBN,1.29,Regional Banks
EEX,1.27,Advertising
MGTX,1.44,Biotechnology
CWCO,0.169,Water Utilities
BHR,2.36,Hotel and Resort REITs
UTI,0.884,Education Services
INZY,0.786,Biotechnology
SKLZ,2.68,Interactive Home Entertainment
OPRX,1.03,Health Care Technology
AFCG,1.09,Mortgage REITs
FLL,1.83,Casinos and Gaming
EVI,0.298,Trading Companies and Distributors
BLFY,0.321,Regional Banks
RM,1.49,Consumer Finance
OBT,0.258,Regional Banks
PBFS,0.404,Regional Banks
ACET,2.02,Biotechnology
SFST,0.824,Regional Banks
THRN,0.884,Personal Care Products
III,0.903,IT Consulting and Other Services
QSI,2.31,Life Sciences Tools and Services
SEER,1.26,Life Sciences Tools and Services
RDVT,1.24,Research and Consulting Services
JYNT,1.35,Health Care Facilities
DZSI,1.35,Communications Equipment
REFI,0.461,Mortgage REITs
EGAN,0.608,Application Software
GRTS,0.525,Biotechnology
CPS,2.67,Automotive Parts and Equipment
BLDE,0.803,Passenger Airlines
CVGI,3.06,Construction Machinery and Heavy Transportation Equipment
LSEA,0.622,Homebuilding
CVCY,0.81,Regional Banks
XOMA,0.888,Biotechnology
BLND,0.945,Application Software
UNTY,1.02,Regional Banks
PBPB,1.34,Restaurants
ATNM,0.434,Biotechnology
CANO,0.081,Health Care Facilities
LUNA,1.31,Electronic Equipment and Instruments
ICVX,0.408,Biotechnology
WEYS,0.873,Distributors
NWFL,0.441,Regional Banks
FTCI,1.87,Electrical Components and Equipment
BHIL,1.54,Agricultural Products and Services
FRST,0.77,Regional Banks
FEAM,0.864,Diversified Metals and Mining
PINE,0.854,Diversified REITs
EOSE,2.41,Electrical Components and Equipment
CBNK,0.515,Regional Banks
MLP,0.54,Real Estate Development
ARIS,0.953,Environmental and Facilities Services
CLMB,0.885,Technology Distributors
INOD,2.06,Research and Consulting Services
VATE,2.23,Construction and Engineering
POWW,0.484,Leisure Products
TLYS,1.8,Apparel Retail
RGCO,-0.04,Gas Utilities
RIGL,0.756,Biotechnology
QUAD,1.77,Commercial Printing
SWKH,0.325,Specialized Finance
RRGB,2.72,Restaurants
FSBW,1.05,Regional Banks
VCSA,1.47,"Hotels, Resorts and Cruise Lines"
CRGE,3.03,Alternative Carriers
TGAN,0.312,Semiconductors
WKHS,2.86,Automobile Manufacturers
PCYO,0.878,Water Utilities
MBCN,0.549,Regional Banks
ACTG,0.426,Specialized Finance
GENC,0.49,Industrial Machinery and Supplies and Components
NDLS,1.47,Restaurants
BSVN,1.61,Regional Banks
INTT,1.93,Semiconductor Materials and Equipment
XERS,1.05,Pharmaceuticals
CIX,0.635,Office Services and Supplies
BCBP,0.625,Regional Banks
SVRA,0.939,Biotechnology
CELC,0.63,Biotechnology
TSBK,0.944,Regional Banks
KZR,0.255,Biotechnology
AKTS,1.74,Electronic Components
CPSS,2.22,Consumer Finance
FENC,0.11,Biotechnology
CNTY,2.57,Casinos and Gaming
YMAB,0.717,Biotechnology
KFS,-0.261,Property and Casualty Insurance
PMVP,0.986,Biotechnology
KVHI,0.56,Communications Equipment
BCML,0.719,Regional Banks
NN,1.89,Application Software
RLYB,0.311,Biotechnology
PLM,0.625,Diversified Metals and Mining
CLSK,3.29,Application Software
URGN,0.763,Biotechnology
OPTN,-0.266,Pharmaceuticals
INO,1.09,Biotechnology
SCU,1.73,Asset Management and Custody Banks
GWH,1.94,Electrical Components and Equipment
FRGI,1.78,Restaurants
DLTH,1.14,Apparel Retail
TCBX,0.258,Regional Banks
VERI,3.15,Application Software
AMRX,1.37,Pharmaceuticals
ORRF,0.879,Regional Banks
PKBK,0.764,Regional Banks
MHLD,1.1,Reinsurance
OB,1.51,Interactive Media and Services
TCX,0.845,Internet Services and Infrastructure
HFFG,1.56,Food Distributors
APLD,4.84,Application Software
WLDN,1.26,Research and Consulting Services
EPM,0.995,Oil and Gas Exploration and Production
GRWG,3.11,Home Improvement Retail
TTSH,1.39,Home Improvement Retail
BKSY,0.722,Research and Consulting Services
ALT,0.095,Biotechnology
PCB,0.702,Regional Banks
CLPT,1.15,Health Care Equipment
IPSC,0.987,Biotechnology
TELA,0.979,Health Care Supplies
OCN,2.04,Commercial and Residential Mortgage Finance
TRUE,1.42,Interactive Media and Services
SMHI,1.52,Oil and Gas Equipment and Services
HOFT,0.963,Home Furnishings
XAIR,-0.273,Health Care Equipment
MG,1.5,Research and Consulting Services
SPOK,0.262,Wireless Telecommunication Services
RSI,1.64,Casinos and Gaming
ILPT,1.12,Industrial REITs
PLBC,0.653,Regional Banks
TUSK,1.75,Oil and Gas Equipment and Services
HYZN,2.42,Construction Machinery and Heavy Transportation Equipment
ITI,0.917,Electronic Equipment and Instruments
CVLY,0.539,Regional Banks
ESCA,1.15,Leisure Products
BPRN,0.573,Regional Banks
JSPR,2.02,Biotechnology
USCB,0.366,Regional Banks
SSBK,0.292,Regional Banks
FRBA,0.763,Regional Banks
KRMD,0.423,Health Care Equipment
LRMR,0.241,Biotechnology
CHMG,0.137,Regional Banks
RDW,1.75,Aerospace and Defense
NATR,0.84,Personal Care Products
ANNX,0.527,Biotechnology
OVLY,0.294,Regional Banks
NECB,0.575,Regional Banks
NVCT,-0.009,Biotechnology
AVAH,1.32,Health Care Services
BRBS,0.386,Regional Banks
OCGN,3.79,Biotechnology
NINE,3.43,Oil and Gas Equipment and Services
CVRX,1.37,Health Care Equipment
CTV,0.833,Advertising
VABK,0.545,Regional Banks
ANTX,1.83,Pharmaceuticals
KLXE,2.08,Oil and Gas Equipment and Services
TNYA,2.21,Biotechnology
ZIMV,1.09,Health Care Equipment
PAYS,1.06,Transaction and Payment Processing Services
ZVRA,2.14,Pharmaceuticals
COFS,0.296,Regional Banks
BWFG,0.699,Regional Banks
IVAC,0.654,"Technology Hardware, Storage and Peripherals"
PDSB,1.93,Biotechnology
BCOV,0.761,Internet Services and Infrastructure
FVCB,0.286,Regional Banks
MYFW,0.725,Regional Banks
MKFG,0.961,Industrial Machinery and Supplies and Components
TCFC,0.776,Regional Banks
ATLO,0.517,Regional Banks
ZVIA,1.75,Soft Drinks and Non-alcoholic Beverages
NKSH,0.412,Regional Banks
RENT,1.95,Other Specialty Retail
CIA,0.143,Life and Health Insurance
ALXO,1.76,Biotechnology
CRMD,2.22,Pharmaceuticals
LCNB,0.694,Regional Banks
ALCO,0.821,Agricultural Products and Services
VRA,1.91,"Apparel, Accessories and Luxury Goods"
SMLR,0.796,Health Care Equipment
WNEB,0.53,Regional Banks
PDLB,0.34,Regional Banks
BBBY,1.64,Homefurnishing Retail
AOMR,1.31,Mortgage REITs
OVID,1.1,Biotechnology
EVBN,0.916,Regional Banks
LMB,1.07,Construction and Engineering
HRTX,0.861,Biotechnology
BIRD,2,Footwear
CBAN,0.55,Regional Banks
CFFI,0.274,Regional Banks
PEBK,0.606,Regional Banks
LINC,1.07,Education Services
TLS,0.535,Systems Software
GLSI,3.66,Biotechnology
HBIO,1.55,Life Sciences Tools and Services
AADI,0.621,Biotechnology
DHX,1.28,Interactive Media and Services
FULC,2.25,Pharmaceuticals
EGIO,0.969,Internet Services and Infrastructure
MACK,1.86,Biotechnology
ELA,0.092,Other Specialty Retail
WULF,1.24,Application Software
SAMG,0.855,Asset Management and Custody Banks
NKTX,0.178,Biotechnology
TCS,1.47,Other Specialty Retail
MFIN,2.02,Consumer Finance
CATO,1.06,Apparel Retail
CTXR,1.4,Pharmaceuticals
MNSB,0.491,Regional Banks
AXTI,2.11,Semiconductor Materials and Equipment
RCKY,1.16,Footwear
TBNK,0.558,Regional Banks
JAKK,2.2,Leisure Products
HNST,1.58,Personal Care Products
FGBI,0.473,Regional Banks
LMST,0.769,Regional Banks
ABOS,0.248,Biotechnology
SRT,1.41,Data Processing and Outsourced Services
HEAR,1.98,"Technology Hardware, Storage and Peripherals"
THRD,1.901531532,Pharmaceuticals
BGFV,2.73,Other Specialty Retail
BYRN,1.47,Aerospace and Defense
SOND,2.17,"Hotels, Resorts and Cruise Lines"
XXII,1.84,Tobacco
FOSL,2.08,"Apparel, Accessories and Luxury Goods"
HURC,0.467,Industrial Machinery and Supplies and Components
STRS,1.12,Real Estate Development
PWOD,0.454,Regional Banks
PNRG,0.75,Oil and Gas Exploration and Production
CALB,1.04,Regional Banks
GHL,1.28,Investment Banking and Brokerage
FSP,0.863,Office REITs
FCUV,-0.071,Electronic Equipment and Instruments
INFU,1.2,Health Care Services
ABSI,2.05,Biotechnology
BEEM,1.24,Electrical Components and Equipment
BSET,1.58,Home Furnishings
LTRX,2.29,Communications Equipment
RIDE,1.32,Automobile Manufacturers
HWBK,0.422,Regional Banks
DLHC,1.44,Human Resource and Employment Services
UP,1.95,Passenger Airlines
PESI,0.826,Environmental and Facilities Services
DIBS,1.33,Broadline Retail
ATOM,1.6,Semiconductor Materials and Equipment
CTRN,2.29,Apparel Retail
LAB,1.56,Life Sciences Tools and Services
CUE,1.98,Biotechnology
CCCC,2.25,Biotechnology
SACH,1.43,Mortgage REITs
ESSA,0.311,Regional Banks
STXS,1.7,Health Care Equipment
AJX,1.76,Mortgage REITs
FCCO,0.499,Regional Banks
CMT,1.78,Commodity Chemicals
BODY,1.51,Specialized Consumer Services
RPHM,1.51,Biotechnology
AGIL,-0.224,IT Consulting and Other Services
INBK,0.543,Regional Banks
WMPN,0.518,Regional Banks
ADTH,0.725,Advertising
ML,1.94,Consumer Finance
UFI,0.902,Textiles
LTRP.A,2.32,Interactive Media and Services
AIP,1.52,Systems Software
CTSO,0.764,Health Care Equipment
CONN,2.58,Computer and Electronics Retail
MTRX,1.63,Construction and Engineering
PKOH,1.33,Industrial Machinery and Supplies and Components
PRTK,1.52,Pharmaceuticals
BDSX,1.49,Health Care Services
AMSC,1.35,Electrical Components and Equipment
MPAA,1.38,Automotive Parts and Equipment
PLBY,2.29,"Apparel, Accessories and Luxury Goods"
PBYI,1.03,Biotechnology
HBB,0.752,Household Appliances
MHH,0.723,Human Resource and Employment Services
GLT,1.66,Paper Products
GRPH,1.12,Biotechnology
CSTE,0.562,Building Products
BKKT,4.51,Financial Exchanges and Data
OLMA,2.36,Biotechnology
MRBK,0.509,Regional Banks
PTRS,0.639,Regional Banks
BHG,1.74,Life and Health Insurance
INVE,1.61,Electronic Equipment and Instruments
MRAM,1.32,Semiconductors
TSQ,1.53,Broadcasting
GHM,0.481,Industrial Machinery and Supplies and Components
PRCH,0.998,Application Software
SUP,3.92,Automotive Parts and Equipment
UPLD,0.868,Application Software
ISTR,0.474,Regional Banks
GTHX,1.83,Biotechnology
SAL,0.634,Regional Banks
CHMI,1.34,Mortgage REITs
TRHC,1.54,Health Care Technology
ARC,1.41,Office Services and Supplies
OPBK,0.539,Regional Banks
PYXS,1.12,Biotechnology
SGA,0.466,Broadcasting
SNFC.A,0.743,Commercial and Residential Mortgage Finance
DOMA,1.5,Real Estate Services
ASYS,1.57,Semiconductor Materials and Equipment
ANIX,0.929,Biotechnology
NKTR,1.1,Pharmaceuticals
CAMP,2.03,Communications Equipment
TWIN,1.04,Construction Machinery and Heavy Transportation Equipment
BSBK,0.593,Regional Banks
IVVD,0.977,Biotechnology
PRPH,-0.371,Pharmaceuticals
CMPO,0.831,"Technology Hardware, Storage and Peripherals"
FRAF,0.517,Regional Banks
OPAD,1.82,Real Estate Services
AOUT,0.193,Leisure Products
SGC,1.11,"Apparel, Accessories and Luxury Goods"
LAZY,1.76,Automotive Retail
UEIC,1.26,Consumer Electronics
EYEN,1.67,Pharmaceuticals
HNVR,1.535628049,Regional Banks
GRPN,1.82,Broadline Retail
PSNL,1.44,Life Sciences Tools and Services
OPRT,1.73,Consumer Finance
NGS,1.34,Oil and Gas Equipment and Services
ISSC,0.925,Aerospace and Defense
BCAB,0.245,Biotechnology
ECBK,1.535628049,Regional Banks
BTBT,4.55,Application Software
CFBK,0.615,Regional Banks
BRID,-0.479,Packaged Foods and Meats
BBLN,1.42,Health Care Technology
LCUT,1.23,Housewares and Specialties
